,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379
161,0,0,0,0.23661972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21201413,0,0,0,0,0.079365079,0.079365079,0.31034483,0.27272727,0.35294118,0,0,0,0,0,0.084745763,0.28125,0,0,0,0,0,0.060301508,0,0,0,0,0,0.092307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34285714,0.42857143,0.24657534,0.25827815,0,0.092307692,0,0,0,0.071942446,0.068965517,0.092307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076190476,0,0,0,0,0,0,0.076923077,0,0,0,0,0.31034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34285714,0.23076923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0.27692308,0,0.064516129,0,0,0,0,0,0,0.091503268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.054054054,0,0,0,0,0,0,0,0,0,0,0.29032258,0.375,0.21176471,0.31034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0.070422535,0,0,0,0,0.11428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923,0,0.054054054,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0.096860387,0,0,0.14754098,0.2,0,0.04,0.03649635,0.089820359,0,0,0,0,0,0,0,0,0,0,0,0.02556391,0,0,0,0,0,0,0,0,0,0,0.1245283,0,0,0,0,0,0,0,0,0,0.055555556,0.038461538,0,0,0,0.04,0.083333333,0.1146789,0,0.2,0.13043478,0.11357341,0.17808219,0.2,0.074786325,0.1030303,0.096774194,0.031198686,0,0.088235294,0.14754098,0.13043478,0,0,0,0,0,0,0,0,0.028037383,0,0,0,0.12195122,0.032051282,0,0,0.12195122,0,0,0.2,0.12135922,0,0,0,0,0.030716724,0.030716724,0.029585799,0.059382423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0.1245283,0,0.056179775,0,0,0,0,0,0,0,0.13207547,0,0,0,0,0,0.04,0,0.055555556,0,0.13432836,0.11111111,0.14893617,0,0,0,0,0.097186701,0,0.075,0,0,0,0,0.10344828,0,0,0,0,0,1,0.41333333,0.085714286,0,0,0,0,0,0,0.2,0,0,0,0,0,0.17142857,0,0,0,0,0,0,0,0.035971223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0.033707865,0.14754098,0.13043478,0,0.31034483,0,0.12676056,0.12676056,0.12676056,0.11278196,0.11278196,0.11842105,0.2,0.14754098,0.10869565,0.12195122,0.11278196,0.057471264,0,0,0.13043478,0,0,0,0,0,0.055555556,0,0,0,0.04109589,0,0,0,0.23076923,0.13636364,0.1171875,0.1171875,0.125,0.13636364,0.17142857,0.1171875,0.13636364,0,0.070175439,0.10638298,0.11111111,0.17419355,0.33727811,0.13043478,0,0.055555556,0,0.065789474,0.10619469,0,0,0,0,0,0,0,0.10714286,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0.31034483,0.31034483,0.2,0,0.15476191,0,0.1,0.11111111,0,0.06686799,0.063451777,0,0.14754098,0,0.31034483,0.1245283,0,0,0,0.13207547,0.047393365,0,0,0.047619048,0,0,0,0,0,0,0,0.10756972,0.042471042,0.042471042,0,0,0.11278196,0.12676056,0.11278196,0,0,0,0.096860387,0.038461538,0.038461538,0,0,0,0,0,0,0,0.030716724,0,0,0,0,0.1160221,0.11450382,0,0,0.04,0.2,0.11660777,0.11660777,0.34831461,0.12,0,0,0,0,0,0,0.081325301,0,0,0.085714286,0.031198686,0,0,0.04,0,0,0,0.049019608,0.05,0.04,0,0,0,0,0,0.038461538,0.032051282,0,0,0,0.10619469,0
164,0,0,0.11111111,0,0,0.15789474,0.2,0,0.044444444,0.041916168,0.10659898,0,0,0,0,0,0,0,0,0,0,0,0.031847134,0,0,0,0,0,0,0,0,0,0,0.13846154,0,0,0,0,0,0,0,0,0,0.057471264,0.043010753,0,0,0,0.044444444,0.08045977,0.125,0,0.2,0.14285714,0.12589074,0.18181818,0.2,0.089015152,0.11794872,0.11351351,0.037037037,0,0.105,0.15789474,0.14285714,0,0,0,0,0,0,0,0,0.034120735,0,0,0,0.1372549,0.037634409,0,0,0.1372549,0,0,0.2,0.13135593,0,0,0,0,0.036827195,0.036827195,0.035175879,0.06029106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086419753,0,0,0,0,0,0,0,0,0.041176471,0,0,0,0,0.13846154,0,0.057692308,0,0,0,0,0,0,0,0.41798942,0,0,0,0,0,0.044444444,0,0.057471264,0,0.24390244,0.12796209,0.15789474,0,0,0,0,0.11086475,0,0.073684211,0,0,0,0,0.095890411,0,0,0,0,0,0.41333333,1,0.082352941,0,0,0,0,0,0,0.2,0,0,0,0,0,0.17647059,0,0,0,0,0,0,0,0.041420118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043010753,0.038461538,0.26315789,0.42857143,0,0.28767123,0,0.13953488,0.13953488,0.13953488,0.12883436,0.12883436,0.13186813,0.2,0.15789474,0.125,0.1372549,0.12883436,0.058823529,0,0,0.42857143,0,0,0,0,0,0.057471264,0,0,0,0.045454545,0,0,0,0.22580645,0.14814815,0.13291139,0.13291139,0.13636364,0.14814815,0.17647059,0.13291139,0.14814815,0,0.069767442,0.19298246,0.12605042,0.17837838,0.31658292,0.14285714,0,0.057471264,0,0.065934066,0.1171875,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.037837838,0,0.28767123,0.28767123,0.2,0,0.16161616,0,0.1122449,0.12796209,0,0.079358874,0.076036866,0,0.15789474,0,0.28767123,0.13846154,0,0,0,0.41798942,0.049792531,0,0,0.050505051,0,0,0,0,0,0,0,0.12540193,0.045707915,0.045707915,0,0,0.12883436,0.13953488,0.12883436,0,0,0,0.11111111,0.043010753,0.043010753,0,0,0,0,0,0,0,0.036827195,0,0,0,0,0.12796209,0.35403727,0,0,0.044444444,0.36,0.35276968,0.35276968,0.55769231,0.4,0,0,0,0,0,0,0.099489796,0,0,0.082352941,0.037037037,0,0,0.044444444,0,0,0,0.051282051,0.052631579,0.044444444,0,0,0,0,0,0.043010753,0.037634409,0,0,0,0.1171875,0
165,0,0,0.14665057,0,0,0.070422535,0.085714286,0,0.17647059,0.17197452,0.14438503,0,0,0,0,0,0,0,0.21311475,0,0,0,0.13288591,0,0,0,0,0,0,0,0,0,0,0.062295082,0,0,0,0,0,0,0,0,0,0.21951219,0.17045455,0,0,0,0.17647059,0.29268293,0.10294118,0,0.085714286,0.063291139,0.18703242,0.10843374,0.085714286,0.13582677,0.16756757,0.051428571,0.15239478,0,0.14210526,0.070422535,0.063291139,0,0,0,0,0,0,0,0,0.14127424,0,0,0,0.062937063,0.15340909,0,0,0.062937063,0,0,0.085714286,0.066371681,0,0,0,0,0.15315315,0.15315315,0.14285714,0.14533623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31578947,0,0,0,0,0,0,0,0,0.16875,0,0,0,0.14423077,0.062295082,0,0.21212121,0,0,0.14438503,0,0,0,0,0.061452514,0,0,0,0,0,0.17647059,0,0.21951219,0,0.064935065,0.059021922,0.068322981,0,0,0,0,0.15313225,0,0.088888889,0,0,0,0,0.35294118,0,0,0,0,0,0.085714286,0.082352941,1,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0.16981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17045455,0.15151515,0.070422535,0.063291139,0,0.11764706,0,0.12345679,0.12345679,0.12345679,0.11764706,0.11764706,0.23255814,0.085714286,0.070422535,0.2278481,0.062937063,0.11764706,0.17525773,0,0,0.063291139,0,0,0,0,0,0.21951219,0,0,0,0.18072289,0,0,0,0.15909091,0.125,0.11824324,0.11824324,0.10904255,0.125,0.1375,0.11824324,0.125,0.1,0.12903226,0.055900621,0.056379822,0.074285714,0.16402116,0.063291139,0,0.21951219,0,0.19767442,0.18699187,0,0,0,0,0,0,0,0.11472603,0.25714286,0.25714286,0,0,0,0,0,0,0,0,0,0,0.15428571,0,0.11764706,0.11764706,0.085714286,0,0.18085106,0,0.12978723,0.059021922,0,0.10855529,0.11172742,0.18881119,0.070422535,0,0.11764706,0.062295082,0,0,0,0.061452514,0.18181818,0,0,0.19148936,0,0,0,0,0,0,0,0.058419244,0.17152859,0.17152859,0,0.21126761,0.11764706,0.12345679,0.11764706,0,0,0,0.14665057,0.17045455,0.17045455,0,0,0,0,0,0,0,0.15315315,0,0,0,0,0.15422886,0.059602649,0,0,0.17647059,0.085714286,0.058823529,0.058823529,0.070707071,0.058823529,0,0,0,0,0,0,0.11155914,0,0,0.3,0.15239478,0,0,0.17647059,0,0,0,0.1875,0.2,0.17647059,0,0,0,0,0,0.17045455,0.15340909,0,0,0,0.18699187,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058551618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13157895,0,0.13157895,0.11428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22360248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095890411,0.070063694,0.063157895,0.063157895,0.060606061,0.043583535,0,0,0.079365079,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0.35294118,0,0,0,0,0,0,0,0,0,0.054347826,0,0,0.068965517,0,0,0,0.42857143,0.24,0,0,0,0,0,0,0,0,0.082191781,0.079365079,0.11428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19480519,0.19760479,0.19480519,0.19760479,0.31034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0.075630252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857143,0.25170068,0.23076923,0.32432432,0.31034483,0.34285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097560976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0.082191781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0.10430839,0,0,0,0,0,0.28571429,0,0,0,0,0.066225166,0,0,0,0,0,0,0,0,0,0.017135863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072164948,0,0.072164948,0.054945055,0,0,0,0,0,0,0.1171875,0,0,0,0,0,0,0,0.088669951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073732719,0,0,0,0,0,0,0,0.042553191,0.025125628,0.016260163,0.016260163,0.019323671,0.012072435,0,0,0.023809524,0,0.04587156,0,0,0,0,0,0,0,0,0,0,0.10588235,0,0,0.16853933,0,0,0,0,0,0,0,0,0,0.017699115,0,0,0.027777778,0,0,0,0.19480519,0.09375,0,0,0,0,0,0,0,0,0.031914894,0.023809524,0.054945055,0,0,0,0,0,0,0,0,0,0,0,0.080745342,0,0,0,0,0,0,0,0,0,0,0,0,0.19480519,1,0.54066986,0.42857143,0.36842105,0.26582279,0,0,0,0.077922078,0.077922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0.082474227,0,0,0,0.01863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19480519,0.1005291,0.12328767,0.15789474,0.11392405,0.16483517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048543689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016260163,0,0,0,0,0,0,0,0.19178082,0,0,0,0,0.14814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064935065,0.031914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0.072805139,0,0,0,0,0,0.20359281,0,0,0,0,0.037578288,0,0,0,0,0,0,0,0,0,0.020713464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072463768,0,0.072463768,0.056410256,0,0,0,0,0,0,0.074349442,0,0,0,0,0,0,0,0.097222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0.044776119,0.028301887,0.020253165,0.020253165,0.022727273,0.015296367,0,0,0.027624309,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.10382514,0,0,0.17277487,0,0,0,0,0,0,0,0,0,0.020920502,0,0,0.030567686,0,0,0,0.19760479,0.10243902,0,0,0,0,0,0,0,0,0.034825871,0.027624309,0.056410256,0,0,0,0,0,0,0,0,0,0,0,0.040229885,0,0,0,0,0,0,0,0,0,0,0,0,0.19760479,0.54066986,1,0.36842105,0.45945946,0.28654971,0,0,0,0.049180328,0.049180328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037433155,0.048309179,0,0,0,0.022988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19760479,0.10891089,0.11949685,0.16256158,0.12280702,0.16923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050228311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020253165,0,0,0,0,0,0,0,0.13836478,0,0,0,0,0.096069869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065868263,0.034825871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0.14965986,0,0,0,0,0,0.12987013,0,0,0,0,0.11037528,0,0,0,0,0,0,0,0,0,0.017135863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072164948,0,0.072164948,0.054945055,0,0,0,0,0,0,0.0703125,0,0,0,0,0,0,0,0.088669951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073732719,0,0,0,0,0,0,0,0.042553191,0.025125628,0.016260163,0.016260163,0.019323671,0.012072435,0,0,0.023809524,0,0.04587156,0,0,0,0,0,0,0,0,0,0,0.10588235,0,0,0.16853933,0,0,0,0,0,0,0,0,0,0.017699115,0,0,0.027777778,0,0,0,0.19480519,0.09375,0,0,0,0,0,0,0,0,0.031914894,0.023809524,0.054945055,0,0,0,0,0,0,0,0,0,0,0,0.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0.19480519,0.42857143,0.36842105,1,0.54066986,0.26582279,0,0,0,0.12987013,0.12987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0.16494845,0,0,0,0.01863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19480519,0.1005291,0.12328767,0.15789474,0.11392405,0.16483517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090225564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048543689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016260163,0,0,0,0,0,0,0,0.19178082,0,0,0,0,0.074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064935065,0.031914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0.098501071,0,0,0,0,0,0.083832335,0,0,0,0,0.06263048,0,0,0,0,0,0,0,0,0,0.020713464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072463768,0,0.072463768,0.056410256,0,0,0,0,0,0,0.044609665,0,0,0,0,0,0,0,0.097222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0.044776119,0.028301887,0.020253165,0.020253165,0.022727273,0.015296367,0,0,0.027624309,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.10382514,0,0,0.17277487,0,0,0,0,0,0,0,0,0,0.020920502,0,0,0.030567686,0,0,0,0.19760479,0.10243902,0,0,0,0,0,0,0,0,0.034825871,0.027624309,0.056410256,0,0,0,0,0,0,0,0,0,0,0,0.074712644,0,0,0,0,0,0,0,0,0,0,0,0,0.19760479,0.36842105,0.45945946,0.54066986,1,0.28654971,0,0,0,0.081967213,0.081967213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037433155,0.10628019,0,0,0,0.022988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19760479,0.10891089,0.11949685,0.16256158,0.12280702,0.16923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050228311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020253165,0,0,0,0,0,0,0,0.13836478,0,0,0,0,0.043668122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065868263,0.034825871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033082707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1025641,0,0.1025641,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.043478261,0.034129693,0.034129693,0.035502959,0.023752969,0,0,0.046153846,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.15151515,0,0,0.25714286,0,0,0,0,0,0,0,0,0,0.031914894,0,0,0.04494382,0,0,0,0.31034483,0.15584416,0,0,0,0,0,0,0,0,0.053333333,0.046153846,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31034483,0.26582279,0.28654971,0.26582279,0.28654971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0,0.040650407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31034483,0.16556291,0.18518519,0.2368421,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034129693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344828,0.053333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0.096860387,0,0,0.14754098,0.2,0,0.04,0.03649635,0.089820359,0,0,0,0,0,0,0,0,0,0,0,0.02556391,0,0,0,0,0,0,0,0,0,0,0.1245283,0,0,0,0,0,0,0,0,0,0.055555556,0.038461538,0,0,0,0.04,0.083333333,0.1146789,0,0.2,0.13043478,0.11357341,0.17808219,0.2,0.074786325,0.1030303,0.096774194,0.031198686,0,0.088235294,0.14754098,0.13043478,0,0,0,0,0,0,0,0,0.028037383,0,0,0,0.12195122,0.032051282,0,0,0.12195122,0,0,0.2,0.12135922,0,0,0,0,0.030716724,0.030716724,0.029585799,0.059382423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0.035714286,0,0,0,0,0.1245283,0,0.056179775,0,0,0,0,0,0,0,0.13207547,0,0,0,0,0,0.04,0,0.055555556,0,0.13432836,0.11111111,0.14893617,0,0,0,0,0.097186701,0,0.075,0,0,0,0,0.10344828,0,0,0,0,0,0.2,0.2,0.085714286,0,0,0,0,0,0,1,0,0,0,0,0,0.17142857,0,0,0,0,0,0,0,0.035971223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0.033707865,0.14754098,0.13043478,0,0.31034483,0,0.12676056,0.12676056,0.12676056,0.11278196,0.11278196,0.11842105,0.2,0.14754098,0.10869565,0.12195122,0.11278196,0.057471264,0,0,0.13043478,0,0,0,0,0,0.055555556,0,0,0,0.04109589,0,0,0,0.23076923,0.13636364,0.1171875,0.1171875,0.125,0.13636364,0.17142857,0.1171875,0.13636364,0,0.070175439,0.10638298,0.11111111,0.17419355,0.14792899,0.13043478,0,0.055555556,0,0.065789474,0.10619469,0,0,0,0,0,0,0,0.10714286,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0.31034483,0.31034483,0.2,0,0.15476191,0,0.1,0.11111111,0,0.06686799,0.063451777,0,0.14754098,0,0.31034483,0.1245283,0,0,0,0.13207547,0.047393365,0,0,0.047619048,0,0,0,0,0,0,0,0.10756972,0.042471042,0.042471042,0,0,0.11278196,0.12676056,0.11278196,0,0,0,0.096860387,0.038461538,0.038461538,0,0,0,0,0,0,0,0.030716724,0,0,0,0,0.1160221,0.11450382,0,0,0.04,0.2,0.11660777,0.11660777,0.16853933,0.12,0,0,0,0,0,0,0.081325301,0,0,0.085714286,0.031198686,0,0,0.04,0,0,0,0.049019608,0.05,0.04,0,0,0,0,0,0.038461538,0.032051282,0,0,0,0.10619469,0
